txn_id,date,sender_account,receiver_account,amount,currency,txn_type,is_suspicious,SAR_filed
TXN-00038674,2025-09-17,CUST-003328,CUST-000235,582.41,MXN,deposit,False,False
TXN-00038675,2025-08-09,CUST-000607,CUST-002127,822.8,GBP,deposit,False,False
TXN-00038676,2025-11-10,CUST-000365,CUST-003496,777.92,USD,transfer,False,False
TXN-00038677,2025-07-02,CUST-001623,CUST-000461,4696.11,EUR,transfer,False,False
TXN-00038678,2025-09-06,CUST-001189,CUST-004119,4630.14,EUR,transfer,False,False
TXN-00038679,2025-12-08,CUST-000245,CUST-004745,3002.18,USD,transfer,False,False
TXN-00038680,2025-12-14,CUST-003502,CUST-003893,1181.21,USD,deposit,False,False
TXN-00038681,2026-02-02,CUST-004112,CUST-000705,17359.41,EUR,ATM,False,False
TXN-00038682,2026-01-06,CUST-004866,CUST-003825,2721.19,USD,ATM,False,False
TXN-00038683,2026-03-13,CUST-003803,CUST-001011,3191.85,USD,deposit,False,False
TXN-00038684,2025-09-04,CUST-003546,CUST-001402,1754.93,EUR,withdrawal,False,False
TXN-00038685,2025-08-16,CUST-002630,CUST-003899,3582.29,EUR,wire,False,False
TXN-00038686,2025-09-20,CUST-000608,CUST-004522,4613.21,MXN,transfer,False,False
TXN-00038687,2025-09-10,CUST-002692,CUST-002955,1842.68,USD,transfer,False,False
TXN-00038688,2026-01-06,CUST-001328,CUST-001375,4416.35,USD,transfer,True,True
TXN-00038689,2025-12-06,CUST-002790,CUST-004934,3038.78,MXN,ATM,False,False
TXN-00038690,2025-11-29,CUST-003435,CUST-003727,1433.28,MXN,ATM,False,False
TXN-00038691,2025-10-08,CUST-000096,CUST-000567,4744.99,MXN,wire,False,False
TXN-00038692,2025-04-21,CUST-002920,CUST-004029,4286.56,USD,withdrawal,False,False
TXN-00038693,2025-07-11,CUST-004480,CUST-000350,2259.7,USD,withdrawal,False,False
TXN-00038694,2025-09-04,CUST-003932,CUST-002320,2640.89,MXN,wire,False,False
TXN-00038695,2026-01-01,CUST-002046,CUST-003935,552.97,USD,deposit,False,False
TXN-00038696,2025-12-29,CUST-001376,CUST-004809,20989.78,USD,ATM,False,False
TXN-00038697,2025-12-18,CUST-004397,CUST-003163,988.39,EUR,transfer,False,False
TXN-00038698,2025-11-18,CUST-002012,CUST-003584,1974.92,USD,withdrawal,False,False
TXN-00038699,2025-04-17,CUST-001304,CUST-000529,232.3,USD,transfer,False,False
TXN-00038700,2025-10-30,CUST-003195,CUST-003053,4151.81,EUR,ATM,False,False
TXN-00038701,2025-04-28,CUST-002593,CUST-002267,4164.53,EUR,deposit,False,False
TXN-00038702,2025-12-11,CUST-004093,CUST-002323,6040.17,USD,ATM,False,False
TXN-00038703,2025-10-18,CUST-001496,CUST-001505,1544.07,USD,withdrawal,False,False
TXN-00038704,2025-11-12,CUST-002985,CUST-003817,996.0,EUR,wire,False,False
TXN-00038705,2025-07-06,CUST-004770,CUST-001933,10797.58,USD,ATM,False,False
TXN-00038706,2026-01-06,CUST-001726,CUST-000571,699.93,EUR,ATM,False,False
TXN-00038707,2025-05-06,CUST-001132,CUST-002154,263.21,USD,check,False,False
TXN-00038708,2025-08-23,CUST-002088,CUST-004494,1667.85,EUR,transfer,False,False
TXN-00038709,2026-02-07,CUST-001074,CUST-001167,2658.69,USD,transfer,False,False
TXN-00038710,2025-12-08,CUST-001571,CUST-003685,3817.75,EUR,ATM,False,False
TXN-00038711,2025-12-21,CUST-000396,CUST-001323,3424.1,USD,wire,False,False
TXN-00038712,2025-06-18,CUST-004489,CUST-002076,4035.72,USD,wire,False,False
TXN-00038713,2025-12-19,CUST-000131,CUST-000526,272.59,MXN,deposit,False,False
TXN-00038714,2026-02-20,CUST-001576,CUST-002287,2062.43,USD,transfer,False,False
TXN-00038715,2025-06-15,CUST-003612,CUST-000982,4081.67,USD,ATM,False,False
TXN-00038716,2026-02-17,CUST-003857,CUST-000626,613.22,USD,wire,False,False
TXN-00038717,2026-02-20,CUST-000512,CUST-003527,3571.17,GBP,withdrawal,False,False
TXN-00038718,2025-10-17,CUST-000394,CUST-003070,221.92,USD,deposit,False,False
TXN-00038719,2025-06-19,CUST-001647,CUST-003568,3239.53,USD,withdrawal,False,False
TXN-00038720,2025-09-04,CUST-002371,CUST-001743,3935.63,GBP,transfer,False,False
TXN-00038721,2026-03-18,CUST-003046,CUST-000056,3672.53,EUR,withdrawal,False,False
TXN-00038722,2025-08-10,CUST-004029,CUST-001064,4441.32,USD,wire,False,False
TXN-00038723,2025-09-01,CUST-003238,CUST-000622,191.32,USD,withdrawal,False,False
TXN-00038724,2025-05-10,CUST-002011,CUST-004981,1286.14,USD,check,False,False
TXN-00038725,2025-07-28,CUST-000403,CUST-001247,43356.97,MXN,deposit,False,False
TXN-00038726,2025-08-26,CUST-001246,CUST-003694,4777.42,USD,deposit,False,False
TXN-00038727,2025-10-08,CUST-000814,CUST-000565,688.42,USD,check,False,False
TXN-00038728,2025-10-02,CUST-000208,CUST-000284,311.93,GBP,wire,False,False
TXN-00038729,2025-07-04,CUST-000377,CUST-000760,4620.15,MXN,check,False,False
TXN-00038730,2025-07-09,CUST-003412,CUST-004765,2591.97,GBP,transfer,False,False
TXN-00038731,2025-08-06,CUST-003741,CUST-003715,42712.0,MXN,deposit,False,False
TXN-00038732,2025-12-08,CUST-004734,CUST-000667,1791.25,GBP,wire,False,False
TXN-00038733,2025-11-24,CUST-003183,CUST-002550,4136.04,USD,transfer,False,False
TXN-00038734,2025-08-27,CUST-003403,CUST-004677,1021.81,USD,wire,False,False
TXN-00038735,2025-09-20,CUST-004149,CUST-004484,4743.69,MXN,deposit,False,False
TXN-00038736,2025-11-24,CUST-001569,CUST-004783,4126.62,USD,check,False,False
TXN-00038737,2026-01-20,CUST-001839,CUST-003128,4899.38,GBP,transfer,False,False
TXN-00038738,2025-05-29,CUST-003131,CUST-000594,3858.67,USD,ATM,False,False
TXN-00038739,2026-03-02,CUST-001653,CUST-003042,2527.21,GBP,transfer,False,False
TXN-00038740,2026-01-21,CUST-000055,CUST-000098,1607.46,MXN,deposit,False,False
TXN-00038741,2025-06-09,CUST-000605,CUST-004990,26303.69,USD,deposit,False,False
TXN-00038742,2025-11-15,CUST-003236,CUST-002947,3703.7,USD,deposit,False,False
TXN-00038743,2025-07-15,CUST-004810,CUST-002683,49678.28,EUR,withdrawal,False,False
TXN-00038744,2025-11-30,CUST-000178,CUST-004116,6108.99,GBP,check,False,False
TXN-00038745,2025-04-29,CUST-001693,CUST-001139,4105.25,USD,withdrawal,False,False
TXN-00038746,2025-12-16,CUST-000447,CUST-001074,2242.44,USD,ATM,False,False
TXN-00038747,2025-07-26,CUST-000187,CUST-001478,1039.97,GBP,withdrawal,False,False
TXN-00038748,2025-12-15,CUST-001613,CUST-002808,924.07,GBP,check,False,False
TXN-00038749,2025-10-15,CUST-000991,CUST-002213,3014.61,USD,transfer,False,False
TXN-00038750,2025-10-20,CUST-004611,CUST-000936,2557.18,USD,withdrawal,False,False
TXN-00038751,2025-08-02,CUST-002642,CUST-004966,1228.49,EUR,transfer,False,False
TXN-00038752,2026-03-25,CUST-000072,CUST-004774,1656.22,MXN,ATM,False,False
TXN-00038753,2025-12-14,CUST-002027,CUST-000997,4974.66,USD,transfer,False,False
TXN-00038754,2026-02-07,CUST-000716,CUST-000503,2019.8,EUR,check,False,False
TXN-00038755,2025-10-07,CUST-004303,CUST-002078,2998.87,USD,transfer,False,False
TXN-00038756,2025-07-19,CUST-002060,CUST-004285,548.02,USD,withdrawal,False,False
TXN-00038757,2025-06-05,CUST-004250,CUST-004577,122.98,USD,withdrawal,False,False
TXN-00038758,2025-12-01,CUST-004251,CUST-003979,4817.42,USD,check,False,False
TXN-00038759,2025-06-08,CUST-004390,CUST-004333,2771.12,USD,transfer,False,False
TXN-00038760,2025-06-08,CUST-001340,CUST-002001,3950.35,USD,transfer,False,False
TXN-00038761,2025-06-19,CUST-001473,CUST-004732,838.23,MXN,check,False,False
TXN-00038762,2025-12-05,CUST-000834,CUST-001247,294.06,EUR,ATM,False,False
TXN-00038763,2025-09-26,CUST-002223,CUST-000391,687.3,USD,transfer,False,False
TXN-00038764,2025-12-07,CUST-002111,CUST-001297,3436.55,USD,deposit,False,False
TXN-00038765,2025-11-05,CUST-003198,CUST-001481,290.15,USD,check,False,False
TXN-00038766,2025-12-06,CUST-001975,CUST-001033,4127.65,GBP,ATM,False,False
TXN-00038767,2025-07-13,CUST-000759,CUST-003361,289.09,MXN,deposit,False,False
TXN-00038768,2025-05-04,CUST-001053,CUST-003570,3687.27,USD,transfer,False,False
TXN-00038769,2025-11-11,CUST-002206,CUST-003787,2911.19,MXN,withdrawal,False,False
TXN-00038770,2026-02-22,CUST-001490,CUST-000812,1881.65,EUR,withdrawal,False,False
TXN-00038771,2025-10-21,CUST-001862,CUST-000904,3939.35,USD,ATM,False,False
TXN-00038772,2025-10-14,CUST-002291,CUST-000697,1133.85,USD,wire,False,False
TXN-00038773,2025-06-25,CUST-003944,CUST-003141,2495.17,GBP,transfer,False,False
TXN-00038774,2025-06-23,CUST-001914,CUST-001278,3158.03,USD,ATM,False,False
TXN-00038775,2025-07-06,CUST-003136,CUST-000303,815.77,EUR,withdrawal,False,False
TXN-00038776,2025-09-19,CUST-001843,CUST-004209,525.89,USD,withdrawal,False,False
TXN-00038777,2025-11-17,CUST-002280,CUST-000200,3966.39,USD,transfer,False,False
TXN-00038778,2025-04-21,CUST-002080,CUST-003222,555.49,USD,transfer,False,False
TXN-00038779,2025-04-21,CUST-002873,CUST-004968,1681.09,GBP,wire,False,False
TXN-00038780,2025-07-19,CUST-003304,CUST-004626,604.26,USD,ATM,False,False
TXN-00038781,2026-03-09,CUST-000349,CUST-001429,4777.6,USD,transfer,False,False
TXN-00038782,2025-10-07,CUST-000447,CUST-003404,474.11,EUR,wire,False,False
TXN-00038783,2025-05-20,CUST-000173,CUST-000821,4894.45,USD,transfer,False,False
TXN-00038784,2025-06-12,CUST-000912,CUST-002973,222.35,GBP,deposit,False,False
TXN-00038785,2026-03-17,CUST-001880,CUST-001793,897.92,EUR,wire,False,False
TXN-00038786,2025-10-24,CUST-002717,CUST-002123,1609.84,GBP,withdrawal,False,False
TXN-00038787,2025-12-30,CUST-001823,CUST-003644,3612.29,MXN,transfer,False,False
TXN-00038788,2025-06-14,CUST-001990,CUST-001907,53.27,USD,transfer,False,False
TXN-00038789,2025-05-21,CUST-003619,CUST-004920,1240.74,EUR,ATM,False,False
TXN-00038790,2025-06-20,CUST-002340,CUST-000708,2050.35,MXN,wire,False,False
TXN-00038791,2025-12-20,CUST-003405,CUST-001793,721.71,EUR,withdrawal,False,False
TXN-00038792,2026-02-21,CUST-001105,CUST-000394,1462.57,EUR,wire,False,False
TXN-00038793,2025-11-26,CUST-003862,CUST-004820,3136.54,GBP,deposit,False,False
TXN-00038794,2025-04-15,CUST-000619,CUST-000177,2448.1,USD,wire,False,False
TXN-00038795,2025-07-30,CUST-003048,CUST-002509,2108.75,USD,check,False,False
TXN-00038796,2025-07-17,CUST-001882,CUST-001376,2520.41,MXN,deposit,False,False
TXN-00038797,2025-11-01,CUST-000053,CUST-001381,4090.62,USD,ATM,False,False
TXN-00038798,2025-06-16,CUST-002858,CUST-001030,4618.86,GBP,transfer,False,False
TXN-00038799,2026-01-16,CUST-001720,CUST-004367,292.29,EUR,withdrawal,False,False
TXN-00038800,2025-03-28,CUST-003039,CUST-000842,3950.44,USD,transfer,False,False
TXN-00038801,2026-02-22,CUST-002403,CUST-004244,2824.54,GBP,deposit,False,False
TXN-00038802,2025-11-22,CUST-002193,CUST-000603,3270.71,USD,withdrawal,False,False
TXN-00038803,2025-05-21,CUST-003830,CUST-003904,3396.24,EUR,ATM,False,False
TXN-00038804,2025-06-11,CUST-002224,CUST-003786,19000.95,USD,wire,False,False
TXN-00038805,2025-12-24,CUST-002512,CUST-000918,734.01,EUR,wire,False,False
TXN-00038806,2026-03-06,CUST-003950,CUST-002957,12643.41,GBP,ATM,False,False
TXN-00038807,2026-01-04,CUST-001759,CUST-003648,817.36,USD,check,False,False
TXN-00038808,2025-09-23,CUST-000303,CUST-000785,4249.42,USD,deposit,False,False
TXN-00038809,2025-11-14,CUST-003805,CUST-000953,4730.66,EUR,deposit,False,False
TXN-00038810,2025-06-08,CUST-001493,CUST-004161,4351.7,EUR,withdrawal,False,False
TXN-00038811,2025-08-27,CUST-002503,CUST-001624,3433.74,USD,ATM,False,False
TXN-00038812,2026-03-28,CUST-000763,CUST-000044,4679.27,GBP,ATM,False,False
TXN-00038813,2026-03-23,CUST-000629,CUST-000735,1722.64,USD,deposit,False,False
TXN-00038814,2025-09-18,CUST-001047,CUST-003871,4511.47,EUR,wire,False,False
TXN-00038815,2025-07-19,CUST-000694,CUST-003031,4114.02,EUR,wire,False,False
TXN-00038816,2025-12-06,CUST-004076,CUST-001959,4798.97,MXN,withdrawal,False,False
TXN-00038817,2025-08-24,CUST-004678,CUST-004934,45647.7,USD,wire,False,False
TXN-00038818,2026-02-16,CUST-002273,CUST-003982,798.42,GBP,check,False,False
TXN-00038819,2026-02-13,CUST-003866,CUST-004147,1533.42,MXN,withdrawal,False,False
TXN-00038820,2026-01-06,CUST-001153,CUST-002441,4887.31,MXN,ATM,False,False
TXN-00038821,2026-01-21,CUST-003193,CUST-002572,1419.51,USD,withdrawal,False,False
TXN-00038822,2025-06-04,CUST-004510,CUST-002493,2365.94,USD,check,False,False
TXN-00038823,2025-08-03,CUST-002341,CUST-003148,3613.28,MXN,deposit,False,False
TXN-00038824,2025-09-20,CUST-000692,CUST-001272,2434.42,USD,transfer,False,False
TXN-00038825,2026-03-16,CUST-004804,CUST-002325,3851.57,GBP,withdrawal,False,False
TXN-00038826,2025-09-23,CUST-004955,CUST-002438,42019.69,USD,ATM,False,False
TXN-00038827,2025-08-26,CUST-004643,CUST-004316,96.8,USD,ATM,False,False
TXN-00038828,2026-01-25,CUST-001980,CUST-000556,972.71,USD,wire,False,False
TXN-00038829,2025-05-17,CUST-004031,CUST-004406,27241.54,USD,transfer,False,False
TXN-00038830,2025-07-04,CUST-002864,CUST-003664,20601.84,USD,transfer,False,False
TXN-00038831,2026-01-03,CUST-003744,CUST-001800,3339.99,GBP,deposit,False,False
TXN-00038832,2026-03-04,CUST-003821,CUST-004981,4529.72,MXN,transfer,False,False
TXN-00038833,2025-10-03,CUST-001347,CUST-002586,348.34,EUR,check,False,False
TXN-00038834,2026-03-06,CUST-002099,CUST-004148,4735.51,USD,check,False,False
TXN-00038835,2025-10-26,CUST-004048,CUST-000073,3210.34,MXN,ATM,False,False
TXN-00038836,2025-09-23,CUST-002442,CUST-000187,4862.42,USD,ATM,False,False
TXN-00038837,2025-05-27,CUST-003835,CUST-001435,4865.72,USD,deposit,False,False
TXN-00038838,2026-02-02,CUST-003647,CUST-004862,3462.66,USD,transfer,False,False
TXN-00038839,2025-06-26,CUST-003874,CUST-001719,32249.62,USD,transfer,False,False
TXN-00038840,2025-05-17,CUST-001480,CUST-001451,3316.61,MXN,wire,False,False
TXN-00038841,2025-09-30,CUST-004252,CUST-004879,1519.12,USD,transfer,False,False
TXN-00038842,2025-08-25,CUST-003567,CUST-004047,2503.19,EUR,deposit,False,False
TXN-00038843,2025-04-05,CUST-001463,CUST-003973,2095.77,USD,check,False,False
TXN-00038844,2025-08-05,CUST-004468,CUST-001638,4950.04,USD,transfer,False,False
TXN-00038845,2025-09-30,CUST-004819,CUST-004394,4902.58,MXN,ATM,False,False
TXN-00038846,2025-11-27,CUST-001949,CUST-001699,448944.33,USD,wire,False,False
TXN-00038847,2025-09-17,CUST-004088,CUST-002569,833.03,MXN,withdrawal,False,False
TXN-00038848,2025-07-14,CUST-004773,CUST-000021,1888.91,USD,ATM,False,False
TXN-00038849,2026-01-19,CUST-003937,CUST-004213,4218.35,USD,deposit,False,False
TXN-00038850,2025-05-31,CUST-003771,CUST-002155,3783.52,USD,transfer,False,False
TXN-00038851,2025-09-08,CUST-002179,CUST-002813,4881.94,USD,deposit,False,False
TXN-00038852,2025-05-05,CUST-004099,CUST-004357,4887.69,USD,wire,False,False
TXN-00038853,2025-08-08,CUST-004533,CUST-001525,1581.83,USD,ATM,False,False
TXN-00038854,2025-05-19,CUST-002669,CUST-000847,154.81,USD,transfer,False,False
TXN-00038855,2025-05-16,CUST-003493,CUST-003296,1738.03,MXN,ATM,False,False
TXN-00038856,2025-07-04,CUST-000646,CUST-003134,3176.97,EUR,transfer,False,False
TXN-00038857,2025-12-19,CUST-003887,CUST-003936,3908.85,EUR,deposit,False,False
TXN-00038858,2025-06-28,CUST-003274,CUST-002154,4011.79,GBP,ATM,False,False
TXN-00038859,2026-02-22,CUST-002304,CUST-003493,1271.82,EUR,check,False,False
TXN-00038860,2025-04-17,CUST-003410,CUST-003071,4859.96,EUR,withdrawal,False,False
TXN-00038861,2025-05-14,CUST-004419,CUST-001274,530.96,USD,check,False,False
TXN-00038862,2026-01-09,CUST-002408,CUST-000644,24764.54,USD,withdrawal,False,False
TXN-00038863,2025-05-11,CUST-000412,CUST-001250,3652.75,USD,check,False,False
TXN-00038864,2026-01-20,CUST-001460,CUST-004304,2123.36,USD,transfer,False,False
TXN-00038865,2025-06-06,CUST-001311,CUST-003529,19074.96,GBP,transfer,False,False
TXN-00038866,2026-03-02,CUST-002313,CUST-004004,4546.16,MXN,deposit,False,False
TXN-00038867,2025-06-07,CUST-000957,CUST-004306,3282.87,USD,transfer,False,False
TXN-00038868,2025-04-30,CUST-003555,CUST-003445,4166.7,EUR,ATM,False,False
TXN-00038869,2025-08-06,CUST-004972,CUST-001517,2372.57,USD,ATM,False,False
TXN-00038870,2026-02-13,CUST-002379,CUST-003320,1849.02,USD,wire,False,False
TXN-00038871,2025-12-23,CUST-001518,CUST-000638,1239.14,EUR,wire,False,False
TXN-00038872,2025-04-18,CUST-002031,CUST-003800,1025.81,GBP,ATM,False,False
TXN-00038873,2025-08-05,CUST-004506,CUST-003683,3990.46,GBP,check,False,False
TXN-00038874,2025-11-30,CUST-003335,CUST-001916,4401.28,USD,ATM,False,False
TXN-00038875,2025-08-16,CUST-004709,CUST-001534,4821.88,MXN,transfer,False,False
TXN-00038876,2025-11-17,CUST-003055,CUST-004068,691.65,USD,transfer,False,False
TXN-00038877,2025-06-26,CUST-003998,CUST-001597,702.87,EUR,wire,False,False
TXN-00038878,2025-06-03,CUST-001886,CUST-004184,2206.85,EUR,withdrawal,False,False
TXN-00038879,2025-05-27,CUST-003529,CUST-003866,1510.47,USD,withdrawal,False,False
TXN-00038880,2025-10-28,CUST-002824,CUST-003350,4135.13,USD,withdrawal,False,False
TXN-00038881,2025-09-09,CUST-003747,CUST-003434,4739.46,USD,deposit,False,False
TXN-00038882,2025-12-01,CUST-002858,CUST-001940,1218.23,USD,check,False,False
TXN-00038883,2025-11-15,CUST-003604,CUST-003703,2899.98,EUR,ATM,False,False
TXN-00038884,2025-12-25,CUST-001069,CUST-000942,1505.21,USD,wire,False,False
TXN-00038885,2025-07-24,CUST-003548,CUST-000558,2180.35,USD,check,False,False
TXN-00038886,2025-12-25,CUST-003060,CUST-003581,366.16,USD,wire,False,False
TXN-00038887,2026-01-26,CUST-001890,CUST-003543,4831.91,USD,deposit,False,False
TXN-00038888,2025-12-20,CUST-003773,CUST-004201,4464.56,EUR,ATM,False,False
TXN-00038889,2025-11-10,CUST-002043,CUST-004995,1064.83,USD,withdrawal,False,False
TXN-00038890,2025-12-16,CUST-000117,CUST-004207,2475.05,USD,check,False,False
TXN-00038891,2025-05-13,CUST-002779,CUST-003145,2342.49,USD,ATM,False,False
TXN-00038892,2025-06-18,CUST-000862,CUST-000273,3967.65,USD,wire,False,False
TXN-00038893,2026-03-23,CUST-000717,CUST-001130,715.1,USD,check,False,False
TXN-00038894,2025-06-22,CUST-002028,CUST-003466,21392.95,MXN,wire,False,False
TXN-00038895,2025-06-25,CUST-003145,CUST-004646,1814.06,EUR,ATM,False,False
TXN-00038896,2026-03-03,CUST-003349,CUST-003322,1736.2,USD,wire,False,False
TXN-00038897,2025-05-25,CUST-001214,CUST-004429,2661.67,USD,deposit,False,False
TXN-00038898,2026-02-24,CUST-004840,CUST-004750,784.44,USD,ATM,False,False
TXN-00038899,2025-05-11,CUST-004783,CUST-003232,4106.54,MXN,deposit,False,False
TXN-00038900,2025-11-19,CUST-003779,CUST-000968,2150.15,EUR,check,False,False
TXN-00038901,2025-04-14,CUST-003717,CUST-001422,4835.12,USD,transfer,False,False
TXN-00038902,2025-12-23,CUST-002234,CUST-003869,2319.64,MXN,ATM,False,False
TXN-00038903,2026-03-15,CUST-003996,CUST-004234,2974.38,USD,check,False,False
TXN-00038904,2025-12-26,CUST-003521,CUST-003382,1456.05,USD,deposit,False,False
TXN-00038905,2026-02-10,CUST-000612,CUST-002337,3933.05,GBP,transfer,False,False
TXN-00038906,2025-07-29,CUST-004302,CUST-002488,49.58,GBP,ATM,False,False
TXN-00038907,2025-09-05,CUST-003125,CUST-001972,997.24,USD,ATM,False,False
TXN-00038908,2025-11-24,CUST-003263,CUST-004307,2359.07,MXN,transfer,False,False
TXN-00038909,2025-12-06,CUST-003409,CUST-004343,3153.95,USD,check,False,False
TXN-00038910,2025-12-30,CUST-002156,CUST-001803,29355.81,MXN,wire,False,False
TXN-00038911,2025-08-31,CUST-001427,CUST-002949,1977.35,USD,deposit,False,False
TXN-00038912,2025-05-22,CUST-000682,CUST-000526,1045.85,EUR,wire,False,False
TXN-00038913,2025-09-09,CUST-004210,CUST-002049,4080.24,USD,withdrawal,False,False
TXN-00038914,2025-04-18,CUST-000435,CUST-000876,3549.96,MXN,ATM,False,False
TXN-00038915,2026-02-08,CUST-002651,CUST-001811,2745.72,GBP,withdrawal,False,False
TXN-00038916,2025-08-21,CUST-004078,CUST-000250,1071.27,GBP,withdrawal,False,False
TXN-00038917,2025-06-19,CUST-000561,CUST-002271,2948.29,GBP,withdrawal,False,False
TXN-00038918,2025-10-21,CUST-000725,CUST-001308,3195.26,USD,withdrawal,False,False
TXN-00038919,2026-02-10,CUST-004740,CUST-001724,4326.81,MXN,check,False,False
TXN-00038920,2025-11-30,CUST-001070,CUST-003079,24262.4,USD,check,False,False
TXN-00038921,2025-06-25,CUST-004630,CUST-000378,4392.96,USD,check,False,False
TXN-00038922,2025-07-15,CUST-004968,CUST-001831,1879.61,MXN,deposit,False,False
TXN-00038923,2025-06-24,CUST-002380,CUST-003778,3163.1,USD,check,False,False
TXN-00038924,2025-06-26,CUST-002749,CUST-001776,39.76,GBP,wire,False,False
TXN-00038925,2025-07-13,CUST-003271,CUST-002319,31284.18,USD,wire,False,False
TXN-00038926,2026-03-08,CUST-004013,CUST-002324,2973.32,USD,ATM,False,False
TXN-00038927,2026-03-16,CUST-000552,CUST-002550,23299.21,USD,withdrawal,False,False
TXN-00038928,2025-09-16,CUST-002091,CUST-002154,1583.63,USD,ATM,False,False
TXN-00038929,2026-01-27,CUST-001731,CUST-003825,2818.38,USD,transfer,False,False
TXN-00038930,2026-03-08,CUST-001263,CUST-003694,217.61,GBP,check,False,False
TXN-00038931,2026-02-02,CUST-004617,CUST-003459,3341.45,EUR,wire,False,False
TXN-00038932,2025-05-21,CUST-002824,CUST-000996,3952.09,GBP,check,False,False
TXN-00038933,2025-11-02,CUST-000597,CUST-000582,38110.29,USD,ATM,False,False
TXN-00038934,2025-12-16,CUST-003928,CUST-004269,4684.55,MXN,check,False,False
TXN-00038935,2025-09-23,CUST-000195,CUST-003427,4091.51,USD,ATM,False,False
TXN-00038936,2025-10-09,CUST-004428,CUST-003285,2418.5,USD,transfer,False,False
TXN-00038937,2025-05-09,CUST-004426,CUST-004339,828.22,USD,ATM,True,False
TXN-00038938,2025-09-21,CUST-000503,CUST-003227,3583.53,MXN,wire,False,False
TXN-00038939,2025-10-06,CUST-001574,CUST-001388,2802.66,USD,ATM,False,False
TXN-00038940,2025-05-15,CUST-003744,CUST-002564,2335.05,EUR,check,False,False
TXN-00038941,2025-11-20,CUST-000976,CUST-001010,4618.59,USD,transfer,False,False
TXN-00038942,2025-04-04,CUST-000669,CUST-002015,772.19,USD,withdrawal,False,False
TXN-00038943,2025-09-27,CUST-002338,CUST-004680,4689.24,USD,withdrawal,False,False
TXN-00038944,2025-06-08,CUST-001919,CUST-004355,4178.72,EUR,withdrawal,False,False
TXN-00038945,2025-05-07,CUST-001677,CUST-000817,2745.11,MXN,check,True,True
TXN-00038946,2026-01-31,CUST-000941,CUST-004730,3832.69,USD,withdrawal,False,False
TXN-00038947,2025-08-24,CUST-002826,CUST-002642,4677.62,USD,wire,False,False
TXN-00038948,2025-04-19,CUST-002643,CUST-004810,4778.43,USD,ATM,False,False
TXN-00038949,2025-05-01,CUST-002161,CUST-002548,3070.97,EUR,withdrawal,False,False
TXN-00038950,2025-05-11,CUST-003826,CUST-004377,2633.73,EUR,wire,False,False
TXN-00038951,2025-12-11,CUST-001427,CUST-004772,3263.96,GBP,wire,False,False
TXN-00038952,2025-12-28,CUST-000804,CUST-000998,4460.97,MXN,check,False,False
TXN-00038953,2026-01-17,CUST-002938,CUST-004220,3743.72,USD,transfer,False,False
TXN-00038954,2025-08-09,CUST-003085,CUST-002076,1449.3,USD,withdrawal,False,False
TXN-00038955,2026-03-14,CUST-002627,CUST-001698,206415.77,EUR,check,False,False
TXN-00038956,2025-10-29,CUST-003661,CUST-004183,243.88,MXN,wire,False,False
TXN-00038957,2025-11-19,CUST-004428,CUST-002460,4538.12,GBP,wire,False,False
TXN-00038958,2025-03-31,CUST-001613,CUST-000841,2066.46,MXN,check,False,False
TXN-00038959,2025-04-23,CUST-003946,CUST-000208,2976.91,USD,deposit,False,False
TXN-00038960,2025-07-18,CUST-002810,CUST-001806,27329.02,MXN,wire,False,False
TXN-00038961,2025-09-06,CUST-003094,CUST-003258,3375.47,MXN,deposit,False,False
TXN-00038962,2025-07-23,CUST-001549,CUST-001490,3421.55,USD,deposit,False,False
TXN-00038963,2025-11-07,CUST-002265,CUST-001714,1851.54,EUR,deposit,False,False
TXN-00038964,2026-02-15,CUST-000607,CUST-003437,4173.37,MXN,deposit,False,False
TXN-00038965,2026-03-09,CUST-001558,CUST-003487,2428.33,USD,ATM,False,False
TXN-00038966,2025-08-19,CUST-000714,CUST-000669,3637.41,USD,check,False,False
TXN-00038967,2025-08-10,CUST-004654,CUST-004305,2236.24,USD,wire,False,False
TXN-00038968,2025-05-05,CUST-000061,CUST-001639,2037.57,USD,deposit,False,False
TXN-00038969,2025-11-01,CUST-004047,CUST-003162,2599.31,USD,ATM,False,False
TXN-00038970,2025-04-24,CUST-004238,CUST-002210,24903.25,USD,transfer,False,False
TXN-00038971,2025-10-10,CUST-004610,CUST-000546,740.14,EUR,check,False,False
TXN-00038972,2026-01-02,CUST-004943,CUST-004120,48502.45,MXN,ATM,False,False
TXN-00038973,2026-01-30,CUST-003862,CUST-004112,678.59,USD,wire,False,False
TXN-00038974,2025-05-20,CUST-001376,CUST-004142,1262.21,USD,check,False,False
TXN-00038975,2026-02-02,CUST-000750,CUST-000042,1011.28,GBP,check,False,False
TXN-00038976,2025-08-28,CUST-000505,CUST-004599,8887.33,USD,transfer,False,False
TXN-00038977,2025-05-11,CUST-002195,CUST-001670,672.07,EUR,ATM,False,False
TXN-00038978,2025-10-20,CUST-000733,CUST-002818,4746.3,USD,transfer,False,False
TXN-00038979,2025-05-05,CUST-001698,CUST-002805,1972.48,USD,withdrawal,False,False
TXN-00038980,2025-07-06,CUST-004104,CUST-000053,4409.78,USD,withdrawal,False,False
TXN-00038981,2025-07-07,CUST-002004,CUST-001305,2069.2,USD,deposit,False,False
TXN-00038982,2025-05-30,CUST-002496,CUST-000601,32174.19,USD,transfer,False,False
